id,date,shift,machine,location,loctype,dept,category,description,start,end,duration_hr,freq
d20250907-15,2025-09-07,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:56,21:07,0.18,1
d20250907-16,2025-09-07,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:41,22:45,0.07,1
d20250907-17,2025-09-07,Night,BWE2,BWE2,machine,OPT,Other,หน้าขุดหมด,23:17,07:00,7.72,1
d20250908-01,2025-09-08,Day,BWE2,A9,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,1
d20250908-02,2025-09-08,Night,BWE2,A9,line,CV,Shift,Shift สายพาน,19:00,07:00,12.0,0
d20250909-01,2025-09-09,Day,BWE2,A9,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,0
d20250909-02,2025-09-09,Night,BWE2,A9,line,CV,Shift,Shift สายพาน,19:00,07:00,12.0,0
d20250910-01,2025-09-10,Day,BWE2,A9,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,0
d20250910-02,2025-09-10,Night,BWE2,A9,line,CV,Shift,Shift สายพาน,19:00,07:00,12.0,0
d20250911-01,2025-09-11,Day,BWE2,A9,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,0
d20250911-02,2025-09-11,Night,BWE2,A9,line,CV,Shift,Shift สายพาน,19:00,07:00,12.0,0
d20250912-01,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:46,00:49,0.05,1
d20250912-02,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:34,01:40,0.1,1
d20250912-03,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:40,01:46,0.1,1
d20250912-04,2025-09-12,Night,BWE2,SPD.A,spreader,EE,CM,"SPD.A Trip ค่า X,Y",02:06,02:30,0.4,1
d20250912-05,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:57,03:02,0.08,1
d20250912-06,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:37,03:46,0.15,1
d20250912-07,2025-09-12,Night,BWE2,BWE2,machine,ME,CM,แก้ไข Gearbox MD.2 BW.1 (Coupling แตก),04:19,07:00,2.68,1
d20250912-08,2025-09-12,Day,BWE2,A9,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,0
d20250912-09,2025-09-12,Night,BWE2,A9,line,CV,Shift,Shift สายพาน,19:00,22:38,3.63,0
d20250912-10,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:13,23:18,0.08,1
d20250912-11,2025-09-12,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:18,23:23,0.08,1
d20250912-12,2025-09-12,Night,BWE2,A9,line,CV,CM,แต่งสายพาน A9,23:32,00:05,0.55,1
d20250913-01,2025-09-13,Night,BWE2,BWE2,machine,ME,CM,แทรคเตอร์แทรคขาด,01:03,02:20,1.28,1
d20250913-02,2025-09-13,Night,BWE2,BWE2,machine,OPT,Other,บิดแทรค,02:33,02:47,0.23,1
d20250913-03,2025-09-13,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:28,04:36,0.13,1
d20250913-04,2025-09-13,Night,BWE2,BWE2,machine,OPT,Other,Clear track,05:18,07:00,1.7,1
d20250913-05,2025-09-13,Day,BWE2,BWE2,machine,ME,CM,แก้ไข Gearbox MD.2 BW.1 (Coupling แตก),07:00,19:00,12.0,0
d20250913-06,2025-09-13,Night,BWE2,BWE2,machine,ME,CM,แก้ไข Gearbox MD.2 BW.1 (Coupling แตก),19:00,19:25,0.42,0
d20250913-07,2025-09-13,Night,BWE2,BWE2,machine,OPT,Other,Clear track,19:47,20:07,0.33,1
d20250913-08,2025-09-13,Night,BWE2,BWE2,machine,ME,CM,แก้ไขสลักบุ้งกี๋,20:07,22:32,2.42,1
d20250914-01,2025-09-14,Night,BWE2,A7,line,EE,CM,Trip Belt Rip,00:01,00:21,0.33,1
d20250914-02,2025-09-14,Night,BWE2,A7,line,EE,CM,Trip Belt Rip,00:26,00:45,0.32,1
d20250914-03,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:20,02:03,0.72,1
d20250914-04,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,02:37,02:43,0.1,1
d20250914-05,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:05,03:10,0.08,1
d20250914-06,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:24,03:30,0.1,1
d20250914-07,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,04:16,04:42,0.43,1
d20250914-08,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:28,05:34,0.1,1
d20250914-09,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,06:16,06:20,0.07,1
d20250914-10,2025-09-14,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,16:25,9.42,1
d20250914-11,2025-09-14,Day,BWE2,BWE2,machine,ME,CM,แทรคเตอร์แทรคขาด,16:25,17:38,1.22,1
d20250914-12,2025-09-14,Day,BWE2,A9,line,CV,CM,ตัดสลิงกลางสายพาน,17:48,18:00,0.2,1
d20250914-13,2025-09-14,Day,BWE2,BWE2,machine,OPT,Other,Clear track,18:10,18:12,0.03,1
d20250914-14,2025-09-14,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,18:27,19:00,0.55,1
d20250914-15,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,เคลียร์หน้าขุด,19:00,19:36,0.6,1
d20250914-16,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,19:56,20:05,0.15,1
d20250914-17,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,20:20,21:04,0.73,1
d20250914-18,2025-09-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:57,22:52,0.92,1
d20250914-19,2025-09-14,Night,BWE2,A7,line,EE,CM,Trip Belt Rip,23:33,23:56,0.38,1
d20250915-01,2025-09-15,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,00:11,07:00,6.82,1
d20250915-02,2025-09-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,07:00,07:30,0.5,1
d20250915-03,2025-09-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,07:39,07:50,0.18,1
d20250915-04,2025-09-15,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,08:33,08:35,0.03,1
d20250915-05,2025-09-15,Day,BWE2,Line A,line,EE,CM,ไฟดับ,09:36,10:55,1.32,1
d20250915-06,2025-09-15,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,10:55,12:00,1.08,1
d20250915-07,2025-09-15,Day,BWE2,Line A,line,System,Rain,เคลียร์หน้างาน,12:00,14:07,2.12,1
d20250915-08,2025-09-15,Day,BWE2,A5,line,CV,CM,ตัดสลิงกลางสายพาน,14:46,15:09,0.38,1
d20250915-09,2025-09-15,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:00,16:04,0.07,1
d20250915-10,2025-09-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:10,16:11,0.02,1
d20250915-11,2025-09-15,Day,BWE2,BWE2,machine,OPT,Other,จัดจุดตก BW,17:15,17:30,0.25,1
d20250915-12,2025-09-15,Day,BWE2,A9,line,CV,CM,ซ่อมเย็นสายพาน,17:35,19:00,1.42,1
d20250915-13,2025-09-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:12,20:17,0.08,1
d20250915-14,2025-09-15,Night,BWE2,BWE2,machine,OPT,Other,Clear track,20:28,20:45,0.28,1
d20250915-15,2025-09-15,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:04,21:25,0.35,1
d20250915-16,2025-09-15,Night,BWE2,BWE2,machine,Uncontrol,Rain,ดูท่าทีฝน,21:25,21:57,0.53,1
d20250915-17,2025-09-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:55,23:16,0.35,1
d20250915-18,2025-09-15,Night,BWE2,BWE2,machine,EE,CM,สายพาน Wheel Boom สตาร์ไม่ผ่าน,23:16,23:29,0.22,1
d20250915-19,2025-09-15,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:40,23:54,0.23,1
